MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
3.9628,29.0,5.862068965517241,1.0830721003134796,1724.0,2.7021943573667713,33.84,-118.01,2.156
4.125,36.0,5.748971193415638,1.1893004115226338,661.0,2.720164609053498,37.09,-122.12,2.396
2.8533,24.0,3.1690140845070425,1.0140845070422535,439.0,6.183098591549296,33.78,-118.19,1.375
3.7768,5.0,5.802037845705968,1.0727802037845706,1887.0,2.7467248908296944,38.54,-122.79,2.138
3.4514,11.0,7.111111111111111,1.488888888888889,268.0,2.977777777777778,38.89,-122.83,1.0
2.5763,28.0,3.4306451612903226,1.0080645161290323,3160.0,5.096774193548387,34.06,-118.06,1.739
2.2604,43.0,3.6714801444043323,1.184115523465704,836.0,3.0180505415162453,37.77,-122.21,1.0
4.6312,30.0,5.377567140600316,1.09478672985782,1794.0,2.8341232227488153,37.3,-121.98,2.832
5.6921,45.0,5.50761421319797,1.017766497461929,1043.0,2.6472081218274113,34.13,-118.24,2.69
2.1731,38.0,4.46969696969697,1.053030303030303,620.0,4.696969696969697,33.96,-118.14,1.438
1.3221,30.0,5.383529411764706,1.1152941176470588,1435.0,3.376470588235294,36.81,-119.88,0.612
6.8901,46.0,5.12639405204461,0.8884758364312267,688.0,2.557620817843866,34.01,-118.46,5.00001
2.4615,16.0,5.311475409836065,1.0,135.0,2.2131147540983607,37.86,-120.23,1.375
4.8021,28.0,7.033678756476684,1.1683937823834196,1154.0,2.989637305699482,37.0,-121.79,2.904
15.0001,42.0,8.5625,0.9642857142857143,632.0,2.8214285714285716,34.05,-118.49,5.00001
2.2882,17.0,4.326388888888889,1.0416666666666667,424.0,1.4722222222222223,33.21,-117.33,0.858
5.1524,36.0,4.984703632887189,1.0535372848948374,1165.0,2.2275334608030595,37.42,-122.12,3.731
5.1589,35.0,5.183361629881155,1.0577249575551784,1311.0,2.225806451612903,33.82,-118.38,4.392
3.4028,14.0,5.614457831325301,0.9969879518072289,894.0,2.6927710843373496,39.29,-121.06,1.718
